id,latitude,longitude,neighbourhood_cleansed,accommodates,bedrooms,beds,bathrooms,review_scores_rating,number_of_reviews,host_listings_count,amenities_count,host_tenure_days,has_picture,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,occupancy_rate_mean,target_price
1349995906126324287,42.33378,-71.04937,South Boston,1,,,,,0,602.0,18,793.0,1,False,False,True,False,0.7753424657534247,
1350002349328346423,42.34865768366295,-71.14037567444643,Brighton,1,1.0,1.0,1.0,4.5,2,17.0,42,3919.0,1,False,False,True,False,0.31232876712328766,107.0
1350004460702124191,42.34165,-71.14336,Brighton,1,1.0,,,,0,602.0,15,793.0,1,False,False,True,False,0.8273972602739726,
1350005173089206042,42.36344,-71.05566,North End,1,3.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.7287671232876712,52.0
1350005731796243414,42.350966788063374,-71.14716095043873,Brighton,1,6.0,,,,0,602.0,13,793.0,1,False,False,True,False,0.7452054794520548,
1350006355139621864,42.35428088134284,-71.13108850863271,Allston,1,1.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.6493150684931507,45.0
1350006408487336585,42.36121502110094,-71.12596561223711,Allston,1,6.0,1.0,0.0,,0,602.0,16,793.0,1,False,False,True,False,0.6876712328767123,45.0
1350006565755486719,42.35810081002628,-71.12947321415416,Allston,1,6.0,,,,0,602.0,14,793.0,1,False,False,True,False,0.8301369863013699,
1350006635348565608,42.35223025026863,-71.15928182424045,Brighton,1,5.0,,,,0,602.0,15,793.0,1,False,False,True,False,0.3972602739726027,
1350006842608753938,42.35740604514279,-71.13138654904476,Allston,1,6.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.7150684931506849,48.0
1350007533202682680,42.33817,-71.02719,South Boston,1,4.0,1.0,0.0,,0,602.0,16,793.0,1,False,False,True,False,0.5917808219178082,48.0
1350023637145310782,42.33035,-71.1039,Mission Hill,1,4.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.40821917808219177,41.0
1350024116274998152,42.347641437667576,-71.06265240906926,Chinatown,1,2.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.6904109589041096,47.0
1350024439840315780,42.35396,-71.14665,Brighton,1,,,,,0,602.0,15,793.0,1,False,False,True,False,0.5917808219178082,
1350024826570252831,42.35845601775443,-71.12956718504887,Allston,1,6.0,1.0,0.0,,0,602.0,16,793.0,1,False,False,True,False,0.6410958904109589,38.0
1350024963582116409,42.35915622660912,-71.1276759221455,Allston,1,6.0,1.0,0.0,,0,602.0,13,793.0,1,False,False,True,False,0.6904109589041096,38.0
1350025395483239964,42.36479424622701,-71.05765510278164,North End,1,1.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.6602739726027397,48.0
1350026267975362560,42.32708099517093,-71.07855521563698,Roxbury,1,3.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.5863013698630137,42.0
1350026511438228790,42.33047,-71.08704,Roxbury,1,5.0,,,,0,602.0,15,793.0,1,False,False,True,False,0.5726027397260274,
1350026825497464624,42.35646055572399,-71.13237738119304,Allston,1,5.0,,,,0,602.0,14,793.0,1,False,False,True,False,0.8164383561643835,
1350026920728604740,42.31992009056773,-71.05504996973892,Dorchester,1,4.0,,,,0,602.0,13,793.0,1,False,False,True,False,0.5671232876712329,
1350027270101745505,42.30101419399728,-71.08331082198372,Dorchester,1,1.0,1.0,0.0,,0,602.0,16,793.0,1,False,False,True,False,0.5917808219178082,48.0
1350027275235744477,42.34916197668328,-71.14888875165744,Brighton,1,6.0,,,,0,602.0,13,793.0,1,False,False,True,False,0.18356164383561643,
1350027888086679435,42.35879809845863,-71.13207850435926,Allston,1,4.0,1.0,0.0,,0,602.0,13,793.0,1,False,False,True,False,0.6876712328767123,48.0
1350028840239670960,42.36426,-71.05544,North End,1,1.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.8082191780821918,48.0
1350029136096572935,42.32026682040526,-71.05497705743049,Dorchester,1,4.0,1.0,0.0,,0,602.0,13,793.0,1,False,False,True,False,0.6986301369863014,43.0
1350029585486667203,42.35405652173773,-71.13237577085549,Allston,1,4.0,,,,0,602.0,14,793.0,1,False,False,True,False,0.7534246575342466,
1350030676923894670,42.360073702130656,-71.13206814332648,Allston,1,1.0,1.0,0.0,,0,602.0,13,793.0,1,False,False,True,False,0.5287671232876713,52.0
1350032440455241245,42.35059541649735,-71.1490485056285,Brighton,1,,,,,0,602.0,14,793.0,1,False,False,True,False,0.852054794520548,
1350034787006767532,42.34224,-71.1441,Brighton,1,,,,,0,602.0,13,793.0,1,False,False,True,False,0.7698630136986301,
1350038220180276789,42.34642777563871,-71.15316064267883,Brighton,1,6.0,,,,0,602.0,17,793.0,1,False,False,True,False,0.663013698630137,
1350038662447387517,42.36494,-71.05771,North End,1,2.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.6876712328767123,53.0
1350044382602741541,42.36553,-71.05579,North End,1,4.0,1.0,0.0,,0,602.0,15,793.0,1,False,False,True,False,0.021917808219178082,53.0
1350071389732690605,42.37471,-71.03156,East Boston,2,1.0,,,4.93,14,25.0,34,2612.0,1,True,False,False,False,0.0273972602739726,
1350072689389181200,42.342773840046746,-71.05508344295158,South Boston,2,1.0,,,4.9,21,25.0,34,2612.0,1,True,False,False,False,0.3013698630136986,
1350076438064156713,42.344003475063424,-71.09480583594782,Fenway,1,3.0,1.0,0.0,,0,602.0,15,793.0,1,False,False,True,False,0.6712328767123288,60.0
1350086372123722436,42.3062311,-71.0602314,Dorchester,12,4.0,8.0,1.0,4.5,6,5.0,45,695.0,1,True,False,False,False,0.21095890410958903,221.0
1350086440022069623,42.3062311,-71.0602314,Dorchester,10,3.0,6.0,1.0,4.82,11,5.0,46,695.0,1,True,False,False,False,0.2958904109589041,209.0
1350741134368944954,42.34175208855329,-71.14429898618674,Brighton,1,1.0,,,,0,602.0,15,793.0,1,False,False,True,False,0.8328767123287671,
1350742379408727200,42.33057169794595,-71.0882179516406,Roxbury,1,4.0,1.0,0.0,,0,602.0,15,793.0,1,False,False,True,False,0.6767123287671233,48.0
1350742528821718877,42.31518752477956,-71.09826425226744,Jamaica Plain,1,4.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.6958904109589041,41.0
1350742632592344355,42.3355,-71.04788,South Boston,1,5.0,,,,0,602.0,18,793.0,1,False,False,True,False,0.8301369863013699,
1350742674459540807,42.36461,-71.05408,North End,1,1.0,1.0,0.0,,0,602.0,14,793.0,1,False,False,True,False,0.3589041095890411,60.0
1350810429752367727,42.35433,-71.13248,Allston,1,,,,,0,602.0,14,793.0,1,False,False,True,False,0.7698630136986301,
1350810470230578518,42.35749855029439,-71.13395335152943,Allston,1,1.0,1.0,0.0,,0,602.0,11,793.0,1,False,False,True,False,0.5917808219178082,39.0
1351147533126907884,42.28235,-71.05997,Dorchester,14,4.0,8.0,2.0,4.88,24,2.0,48,356.0,1,True,False,False,False,0.1780821917808219,297.0
1351701407610019441,42.31760644249484,-71.10613024706043,Jamaica Plain,2,1.0,1.0,1.0,,0,3.0,23,3936.0,1,True,False,False,False,0.24383561643835616,150.0
1351840700721834066,42.34839373249265,-71.14514389527372,Brighton,2,1.0,1.0,1.0,4.9,30,39.0,65,1546.0,1,True,False,False,False,0.0410958904109589,200.0
1351861976902505816,42.3472889149444,-71.14511577434386,Brighton,2,0.0,1.0,1.0,4.81,27,39.0,65,1546.0,1,True,False,False,False,0.0684931506849315,162.0
1351884116357670582,42.34666016091552,-71.14668614117416,Brighton,2,0.0,1.0,1.0,4.82,33,39.0,65,1546.0,1,True,False,False,False,0.010958904109589041,158.0
1352256858363743361,42.290767287406354,-71.1552561372191,West Roxbury,2,1.0,1.0,1.0,,0,60.0,54,5756.0,1,False,False,True,False,0.14246575342465753,69.0
1352271515655517652,42.29263,-71.1535,West Roxbury,2,1.0,1.0,1.0,,0,60.0,53,5756.0,1,False,False,True,False,0.14246575342465753,66.0
1352283940153137291,42.29263,-71.15329,West Roxbury,2,1.0,1.0,1.0,,0,60.0,51,5756.0,1,False,False,True,False,0.10136986301369863,69.0
1352291155141488852,42.29226131244877,-71.15318579213496,West Roxbury,2,1.0,1.0,1.0,,0,60.0,51,5756.0,1,False,False,True,False,0.10410958904109589,69.0
1352297273871758405,42.29099124636533,-71.15385244005101,West Roxbury,1,1.0,1.0,1.0,,0,60.0,51,5756.0,1,False,False,True,False,0.10410958904109589,46.0
1352318472051674396,42.34006556316642,-71.15040003337937,Brighton,2,1.0,1.0,2.0,,0,60.0,48,5756.0,1,False,False,True,False,0.2410958904109589,66.0
1352324156600246137,42.33888,-71.15023,Brighton,2,,,,,0,60.0,48,5756.0,1,False,False,True,False,0.2410958904109589,
1352333091793466443,42.33827,-71.15232,Brighton,2,1.0,1.0,2.0,,0,60.0,49,5756.0,1,False,False,True,False,0.2602739726027397,74.0
1352341560801397928,42.34011818848683,-71.15058080975946,Brighton,2,1.0,1.0,2.0,,0,60.0,49,5756.0,1,False,False,True,False,0.2602739726027397,62.0
1352362154592168068,42.34046345192901,-71.15041063901216,Brighton,2,1.0,1.0,2.0,,0,60.0,49,5756.0,1,False,False,True,False,0.2602739726027397,63.0
1352475873636408336,42.36062,-71.06493,Beacon Hill,1,1.0,1.0,1.0,,0,280.0,27,1821.0,1,False,False,True,False,0.8712328767123287,60.0
1352483854073233068,42.36097313475994,-71.06671301497447,Beacon Hill,1,,,,,0,280.0,27,1821.0,1,False,False,True,False,0.9424657534246575,
1352868227406193763,42.32795,-71.07853,Roxbury,1,1.0,1.0,2.0,5.0,1,117.0,13,3843.0,1,True,False,False,False,0.9068493150684932,57.0
1353138075187547924,42.36103,-71.06552,Beacon Hill,1,1.0,1.0,1.0,,0,280.0,27,1821.0,1,False,False,True,False,0.5342465753424658,60.0
1353147697456314846,42.29077171683692,-71.06155967010712,Dorchester,5,2.0,6.0,1.0,,0,3.0,64,850.0,1,True,False,False,False,0.09863013698630137,238.0
1353151958692371020,42.3597279180257,-71.05715356649193,Downtown,4,1.0,2.0,1.0,4.6,5,117.0,39,3843.0,1,True,False,False,False,0.13150684931506848,354.0
1353178918224480534,42.36123379709145,-71.06488558271883,West End,1,1.0,1.0,1.0,,0,280.0,27,1821.0,1,False,False,True,False,0.44931506849315067,60.0
1353197158319868713,42.361865859944594,-71.06529999710295,West End,1,1.0,1.0,1.0,,0,280.0,28,1821.0,1,False,False,True,False,0.44931506849315067,60.0
1353205289865392266,42.36151,-71.06694,West End,1,1.0,1.0,1.0,,0,280.0,27,1821.0,1,False,False,True,False,0.44931506849315067,60.0
1353222496997111793,42.32672185818998,-71.07661335121817,Roxbury,1,1.0,,,,0,117.0,12,3843.0,1,True,False,False,False,0.9260273972602739,
1353781914920982962,42.3459108551553,-71.14718668162823,Brighton,4,2.0,3.0,1.0,5.0,39,1.0,46,3769.0,1,True,False,False,False,0.18082191780821918,184.0
1353888941496704089,42.38615,-71.00678,East Boston,8,3.0,,,4.6,5,25.0,36,2612.0,1,True,False,False,False,0.3917808219178082,
1354040063052544481,42.365149917973255,-71.11851532347161,Allston,2,2.0,2.0,2.0,,0,1.0,5,2379.0,1,False,False,True,False,0.03287671232876712,62.0
1354149410142023054,42.343793155223246,-71.15183331016786,Brighton,1,9.0,,,,0,602.0,15,793.0,1,False,False,True,False,0.6136986301369863,
1354579947641485325,42.32150723148439,-71.06183280853438,Dorchester,2,1.0,1.0,1.0,,0,60.0,51,5756.0,1,False,False,True,False,0.11232876712328767,80.0
1354618376723329714,42.32329552089193,-71.06176734411642,Dorchester,2,1.0,1.0,1.0,,0,60.0,51,5756.0,1,False,False,True,False,0.11232876712328767,72.0
1355031590067440550,42.27626619999999,-71.13413349999999,Roslindale,4,2.0,2.0,1.0,4.59,32,1.0,45,253.0,1,True,False,False,False,0.09041095890410959,169.0
1355249104931450791,42.299526,-71.112895,Jamaica Plain,6,3.0,3.0,1.0,5.0,28,1.0,31,253.0,1,True,False,False,False,0.4821917808219178,202.0
1355403070534871083,42.31539,-71.06217,Dorchester,1,1.0,1.0,1.0,,0,10.0,50,3383.0,1,False,False,True,False,0.2493150684931507,63.0
1355771094298468061,42.3490262,-71.0446092,South Boston Waterfront,2,1.0,,,,0,5084.0,31,3233.0,1,True,False,False,False,0.4410958904109589,
1356042994516282146,42.32553381501254,-71.07972655889883,Roxbury,6,3.0,3.0,2.0,4.87,15,23.0,35,2492.0,1,True,False,False,False,0.04657534246575343,228.0
1356695493318804992,42.35925064268014,-71.06740485853419,Beacon Hill,2,2.0,2.0,1.0,,0,280.0,28,1821.0,1,True,False,False,False,0.4328767123287671,136.0
1357379278307447716,42.31764062956877,-71.06102566196269,Dorchester,3,1.0,1.0,1.0,4.0,1,60.0,51,5756.0,1,False,False,True,False,0.0,78.0
1358084036665475601,42.33849796063633,-71.14763275199938,Brighton,2,,,,,0,60.0,56,5756.0,1,False,False,True,False,0.12876712328767123,
1358159333179283935,42.33793906225325,-71.14806778900808,Brighton,2,,,,,0,60.0,57,5756.0,1,False,False,True,False,0.12876712328767123,
1358257456427277248,42.34112,-71.08019,South End,2,1.0,1.0,1.0,,0,2.0,34,3238.0,1,True,False,False,False,0.021917808219178082,225.0
1358291736209933308,42.33738033114082,-71.08534630705016,Roxbury,4,2.0,2.0,2.0,5.0,3,40.0,44,3313.0,1,True,False,False,False,0.27671232876712326,317.0
1358348550389604685,42.34767352836695,-71.07229235714394,South End,4,2.0,1.0,1.5,4.6,5,40.0,18,3313.0,1,True,False,False,False,0.8821917808219178,317.0
1358377945016376581,42.34972,-71.07329,Back Bay,2,1.0,1.0,1.0,,0,40.0,37,3313.0,1,True,False,False,False,0.8438356164383561,317.0
1358722538950330344,42.300862,-71.1118753,Jamaica Plain,2,1.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.5123287671232877,222.0
1359063373570797843,42.37299242973582,-71.06313990056393,Charlestown,3,1.0,1.0,1.0,5.0,1,4.0,15,282.0,1,True,False,False,False,0.057534246575342465,208.0
1360028224790693652,42.3451746,-71.0870626,Fenway,2,1.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.6821917808219178,253.0
1360311308684785190,42.328344066137696,-71.1104986404558,Jamaica Plain,8,3.0,5.0,2.0,,0,102.0,42,2861.0,1,True,False,False,False,0.0,699.0
1360396771077104263,42.29942,-71.06949,Dorchester,15,5.0,7.0,2.5,4.89,9,8.0,54,3955.0,1,True,False,False,False,0.3232876712328767,677.0
1360621482451813370,42.27326,-71.10755,Mattapan,3,1.0,1.0,1.0,5.0,1,1.0,4,3797.0,1,True,False,False,False,0.2602739726027397,112.0
1361291445183258225,42.32851,-71.11249,Jamaica Plain,4,2.0,3.0,2.0,4.33,3,102.0,38,2861.0,1,True,False,False,False,0.0,599.0
1361720071811818396,42.31193,-71.08899,Roxbury,1,1.0,1.0,1.0,4.6,5,4.0,46,4475.0,1,False,False,True,False,0.9287671232876712,68.0
1361815630224289483,42.31312,-71.08901,Roxbury,2,1.0,1.0,2.0,5.0,8,4.0,46,4475.0,1,False,False,True,False,0.8060109289617486,84.0
1362548552994048904,42.36089801887835,-71.14381052423239,Brighton,6,3.0,3.0,2.0,4.89,36,11.0,56,521.0,1,True,False,False,False,0.08767123287671233,381.0
1363419568564157641,42.309583731224265,-71.05035038963072,Dorchester,4,2.0,2.0,1.5,1.0,1,25.0,36,2612.0,1,True,False,False,False,0.3561643835616438,172.0
1363746247718388497,42.38181,-71.03408,East Boston,6,3.0,,,,0,1.0,14,2956.0,1,True,False,False,False,0.019178082191780823,
1364527542466260897,42.357,-71.07268,Beacon Hill,1,1.0,1.0,2.0,5.0,1,10.0,22,2497.0,1,False,False,True,False,0.7232876712328767,117.0
1365311920620211675,42.358609074581615,-71.06803864756066,Beacon Hill,2,2.0,2.0,1.0,,0,280.0,32,1821.0,1,True,False,False,False,0.46301369863013697,131.0
1365425471800019053,42.31830911103138,-71.05866072455244,Dorchester,8,3.0,4.0,1.0,5.0,8,12.0,46,1176.0,1,True,False,False,False,0.0958904109589041,466.0
1365457729372086500,42.285021532400485,-71.1288745701313,Roslindale,3,,,,,0,6.0,53,4103.0,1,False,False,True,False,0.6246575342465753,
1365540105909575205,42.33068920874131,-71.05773409538737,South Boston,14,5.0,,,5.0,4,50.0,54,976.0,1,True,False,False,False,0.8301369863013699,
1366288807674035754,42.32140612266896,-71.10942587256432,Jamaica Plain,1,1.0,1.0,1.0,4.9,30,2.0,19,4605.0,1,False,False,True,False,0.12876712328767123,94.0
1366941394931464030,42.3478412234783,-71.07943351162471,Back Bay,5,2.0,3.0,2.0,4.5,2,102.0,38,2861.0,1,True,False,False,False,0.06575342465753424,449.0
1367755872688548018,42.34355021494498,-71.15038059041851,Brighton,9,4.0,,,,0,3.0,53,2885.0,1,True,False,False,False,0.6082191780821918,
1368427874088025770,42.2749,-71.14878,West Roxbury,6,3.0,5.0,1.0,4.83,23,3.0,47,2504.0,1,True,False,False,False,0.07945205479452055,199.0
1369070856745761698,42.290968870888,-71.14430066524149,West Roxbury,5,3.0,3.0,1.5,4.93,15,1.0,51,3599.0,1,True,False,False,False,0.5068493150684932,258.0
1370434405601054381,42.36614900969308,-71.05581377310003,North End,12,4.0,5.0,2.0,5.0,7,50.0,58,976.0,1,True,False,False,False,0.0,941.0
1370807301848934071,42.35147,-71.06469,Downtown,2,,,,4.56,16,25.0,24,2612.0,1,True,False,False,False,0.049315068493150684,
1370807490484628218,42.35178435995328,-71.06282330454127,Downtown,4,2.0,,,4.85,27,25.0,33,2612.0,1,True,False,False,False,0.10410958904109589,
1371111532014661989,42.31056115353316,-71.05227701869605,Dorchester,4,2.0,2.0,1.5,4.75,4,25.0,35,2612.0,1,True,False,False,False,0.4465753424657534,150.0
1371732836104921427,42.3071755,-71.10468929999999,Jamaica Plain,12,4.0,6.0,2.0,4.95,21,4.0,37,2159.0,1,True,False,False,False,0.1643835616438356,418.0
1372719066578271856,42.34172,-71.07889,South End,6,3.0,,,,0,42.0,19,2916.0,1,True,False,False,False,1.0,
1372752988527858972,42.3449322,-71.0641516,South End,4,1.0,2.0,1.0,,0,6.0,69,3515.0,1,True,False,False,False,0.07397260273972603,769.0
1373340042888559056,42.3464,-71.10127,Fenway,6,2.0,,,5.0,3,102.0,47,2861.0,1,True,False,False,False,0.07671232876712329,
1374925972210702414,42.3441748,-71.0810797,Back Bay,1,1.0,1.0,1.0,5.0,4,2.0,9,4095.0,1,False,False,True,False,0.41643835616438357,186.0
1375628247378961322,42.35340009999999,-71.12835489999999,Allston,4,2.0,2.0,1.0,5.0,6,5.0,46,3433.0,1,True,False,False,False,0.43561643835616437,276.0
1375662640245506811,42.35772,-71.07109,Beacon Hill,6,2.0,3.0,2.0,5.0,10,14.0,36,2347.0,1,True,False,False,False,0.26301369863013696,628.0
1375681174270903038,42.31857643617818,-71.10666144003628,Jamaica Plain,8,3.0,3.0,1.0,4.94,17,35.0,50,4960.0,1,True,False,False,False,0.1232876712328767,289.0
1376244698015426704,42.34618,-71.08082,Back Bay,2,1.0,1.0,1.0,4.96,26,1.0,40,2881.0,1,False,False,True,False,0.8082191780821918,123.0
1376287116576861534,42.34773,-71.07364,Back Bay,6,3.0,,,4.71,7,117.0,32,3843.0,1,True,False,False,False,0.9068493150684932,
1376761838779623580,42.35257,-71.076,Back Bay,2,0.0,1.0,1.0,4.5,26,6.0,42,1451.0,1,True,False,False,False,0.2054794520547945,291.0
1379782684799368134,42.3806525,-71.0381381,East Boston,4,2.0,2.0,2.0,4.92,12,16.0,42,3483.0,1,True,False,False,False,0.07671232876712329,285.0
1379958979428309744,42.31464,-71.07147,Dorchester,4,2.0,2.0,2.0,,0,102.0,19,2861.0,1,True,False,False,False,0.0,599.0
1380446274505356559,42.3477,-71.14758,Brighton,3,0.0,1.0,1.0,4.83,23,39.0,65,1546.0,1,True,False,False,False,0.08493150684931507,154.0
1380867286429601348,42.3162,-71.06598,Dorchester,4,1.0,1.0,1.0,,0,40.0,47,3313.0,1,True,False,False,False,0.2328767123287671,167.0
1381239110415695526,42.35340009999999,-71.12835489999999,Allston,4,2.0,2.0,1.0,5.0,3,5.0,47,3433.0,1,True,False,False,False,0.4465753424657534,216.0
1381394942897241860,42.28844,-71.05417,Dorchester,16,6.0,8.0,2.0,4.67,12,12.0,46,1176.0,1,True,False,False,False,0.07945205479452055,403.0
1381483704631632142,42.34554961467751,-71.14783082124545,Brighton,3,0.0,1.0,1.0,4.84,25,39.0,67,1546.0,1,True,False,False,False,0.06301369863013699,201.0
1382209928397882215,42.34709955794784,-71.14559933472655,Brighton,6,2.0,2.0,2.0,4.78,23,39.0,65,1546.0,1,True,False,False,False,0.052054794520547946,184.0
1382216261729689714,42.34751,-71.14764,Brighton,4,2.0,2.0,1.0,4.86,21,39.0,65,1546.0,1,True,False,False,False,0.0273972602739726,250.0
1382223303580141196,42.34713253944974,-71.14795988817194,Brighton,6,2.0,2.0,2.0,4.76,25,39.0,66,1546.0,1,True,False,False,False,0.07397260273972603,248.0
1382228826947561838,42.34778572525814,-71.14570009221465,Brighton,4,1.0,1.0,1.0,4.56,18,39.0,67,1546.0,1,True,False,False,False,0.03561643835616438,218.0
1382233645758509718,42.34631094271476,-71.14760081353634,Brighton,4,1.0,1.0,1.0,4.69,16,39.0,67,1546.0,1,True,False,False,False,0.0547945205479452,167.0
1382887549764933940,42.33596146110688,-71.06916910203086,South End,4,2.0,,,4.86,22,25.0,29,2612.0,1,True,False,False,False,0.06027397260273973,
1382905790603263803,42.33809851541237,-71.06910346625794,South End,4,2.0,,,4.7,23,25.0,30,2612.0,1,True,False,False,False,0.1917808219178082,
1382917245459007958,42.33818,-71.06817,South End,6,2.0,,,4.67,48,25.0,29,2612.0,1,True,False,False,False,0.07397260273972603,
1383432084949976958,42.27979983170178,-71.16039790213108,West Roxbury,1,1.0,1.0,2.0,5.0,1,5.0,38,4678.0,1,False,False,True,False,0.0,60.0
1384184091107878088,42.3429115,-71.0990346,Fenway,3,1.0,1.0,1.0,5.0,1,184.0,39,4069.0,1,True,False,False,False,0.07671232876712329,277.0
1384709478583626722,42.3814113,-71.0229951,East Boston,1,1.0,2.0,1.0,5.0,7,6.0,10,3030.0,1,False,False,True,False,0.7315068493150685,95.0
1384812420942030519,42.34140623631877,-71.0785634655803,South End,2,1.0,1.0,1.0,,0,18.0,26,1578.0,1,True,False,False,False,0.07397260273972603,243.0
1384914909626718093,42.32024719451044,-71.10367320477962,Jamaica Plain,6,3.0,3.0,1.0,4.86,7,2.0,45,1513.0,1,True,False,False,False,0.5150684931506849,289.0
1385827841028949727,42.30316,-71.07541,Dorchester,7,4.0,,,,0,1.0,69,3160.0,1,True,False,False,False,0.7753424657534247,
1386495628281324466,42.31385583555824,-71.05586602456293,Dorchester,8,3.0,4.0,2.0,4.67,12,12.0,49,1176.0,1,True,False,False,False,0.07123287671232877,455.0
1386536511427101098,42.38619028168348,-71.00521667734915,East Boston,8,2.0,,,4.93,15,26.0,36,372.0,1,True,False,False,False,0.36712328767123287,
1386847265116116984,42.3030644,-71.0561584,Dorchester,14,4.0,8.0,2.0,4.78,23,7.0,41,445.0,1,True,False,False,False,0.0958904109589041,303.0
1386954225982783511,42.35141,-71.06476,Downtown,4,2.0,,,4.35,17,26.0,29,372.0,1,True,False,False,False,0.04657534246575343,
1387092226699350581,42.35086,-71.06506,Downtown,2,1.0,,,4.93,15,26.0,32,372.0,1,True,False,False,False,0.13150684931506848,
1387209966656065713,42.3685526,-71.05531069999999,North End,7,3.0,4.0,1.0,4.31,16,15.0,46,3760.0,1,True,False,False,False,0.13424657534246576,311.0
1387704808376208039,42.35206663283429,-71.06526229138109,Downtown,4,1.0,,,4.63,46,26.0,31,372.0,1,True,False,False,False,0.052054794520547946,
1388364430965830041,42.34198934072778,-71.07015579999998,South End,4,2.0,2.0,1.0,,0,2.0,30,2691.0,1,True,False,False,False,0.0136986301369863,398.0
1388487693921468196,42.35132060689401,-71.06333868429304,Downtown,4,2.0,,,4.73,15,26.0,27,372.0,1,True,False,False,False,0.12054794520547946,
1388688180406434538,42.30878422585912,-71.07076696146733,Dorchester,3,1.0,2.0,1.0,4.85,13,3.0,43,2786.0,1,False,False,True,False,0.07397260273972603,86.0
1388697429079623828,42.30921,-71.07106,Dorchester,5,1.0,2.0,1.0,4.85,20,3.0,29,2786.0,1,False,False,True,False,0.08493150684931507,98.0
1388722684732233093,42.316246000675456,-71.11247284876006,Jamaica Plain,5,2.0,2.0,1.0,5.0,19,1.0,39,3036.0,1,True,False,False,False,0.4301369863013699,311.0
1388806058397633453,42.34634123903701,-71.0640516825805,South End,5,2.0,3.0,2.0,4.14,7,102.0,20,2861.0,1,True,False,False,False,0.03287671232876712,371.0
1389766111683842408,42.3490612,-71.04471360000002,South Boston Waterfront,2,0.0,1.0,1.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.15342465753424658,278.0
1389864013316168659,42.3155339,-71.0561512,Dorchester,16,6.0,11.0,3.0,5.0,11,4.0,39,2159.0,1,True,False,False,False,0.12602739726027398,1087.0
1389985004569174505,42.31455,-71.07509,Roxbury,2,1.0,1.0,3.0,4.0,6,3.0,17,2526.0,1,False,False,True,False,0.8602739726027397,58.0
1390008900265557370,42.29599956137799,-71.06497208938612,Dorchester,1,1.0,1.0,1.0,5.0,8,2.0,10,4951.0,1,False,False,True,False,0.4465753424657534,95.0
1390520896623579805,42.3490612,-71.04471360000002,South Boston Waterfront,2,0.0,1.0,1.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.6,279.0
1390769846601374704,42.35299480357384,-71.06312250979242,Downtown,3,1.0,,,4.21,28,25.0,26,2612.0,1,True,False,False,False,0.04657534246575343,
1391873004168495043,42.3381128,-71.04846520000001,South Boston,4,2.0,2.0,2.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.7506849315068493,284.0
1392786297729967270,42.36645,-71.05573,North End,12,4.0,5.0,2.0,5.0,2,50.0,58,976.0,1,True,False,False,False,0.0,740.0
1392820744423580872,42.31128703018637,-71.10037724011693,Jamaica Plain,6,2.0,3.0,1.0,5.0,4,1.0,25,3385.0,1,True,False,False,False,0.5643835616438356,205.0
1392997071676445196,42.35127,-71.0643,Downtown,3,1.0,,,4.71,14,26.0,29,372.0,1,True,False,False,False,0.06027397260273973,
1393751543041116558,42.35141,-71.06459,Downtown,5,2.0,,,4.38,52,25.0,26,2612.0,1,True,False,False,False,0.06575342465753424,
1393757721738327413,42.35351755764257,-71.0630039207874,Downtown,3,1.0,,,3.4,5,25.0,26,2612.0,1,True,False,False,False,0.0821917808219178,
1394142820583405583,42.34149,-71.1521,Brighton,1,5.0,,,,0,602.0,13,793.0,1,False,False,True,False,0.6904109589041096,
1394154644204119655,42.292380770287565,-71.06725984482009,Dorchester,13,3.0,8.0,2.0,4.89,9,2.0,42,561.0,1,True,False,False,False,0.2821917808219178,255.0
1394246554108011909,42.34016,-71.15423,Brighton,1,5.0,1.0,0.0,5.0,1,602.0,14,793.0,1,False,False,True,False,0.6904109589041096,44.0
1395913838491495004,42.2542421,-71.121259,Hyde Park,3,2.0,2.0,1.0,,0,1.0,13,197.0,1,False,False,True,False,0.0,280.0
1396576968015878073,42.36593932939428,-71.03729216137695,East Boston,2,1.0,2.0,1.0,5.0,17,3.0,55,3258.0,1,True,False,False,False,0.663013698630137,297.0
1398672395640409895,42.35116322983185,-71.0649843559197,Downtown,2,,,,4.59,17,26.0,26,372.0,1,True,False,False,False,0.1589041095890411,
1398700904124556595,42.31141385191415,-71.0507243195717,Dorchester,4,2.0,2.0,1.5,4.52,31,26.0,36,372.0,1,True,False,False,False,0.18904109589041096,145.0
